85:	5.767881356484E-04
86:	5.842058052484E-04
87:	5.916546277008E-04
88:	5.991491553294E-04
89:	6.066809371242E-04
90:	6.142313401681E-04
91:	6.217898622761E-04
92:	6.293654716078E-04
93:	6.369716882533E-04
94:	6.446124768210E-04
95:	6.522840706661E-04
96:	6.599776100674E-04
97:	6.676865943986E-04
98:	6.754112067450E-04
99:	6.831617822820E-04
100:	6.909458443410E-04
101:	6.987596213315E-04
102:	7.065936343779E-04
103:	7.144439193040E-04
104:	7.223154387818E-04
105:	7.302148213486E-04
106:	7.381446138241E-04
107:	7.461042829321E-04
108:	7.540919975394E-04
109:	7.621053707360E-04
110:	7.701444855131E-04
111:	7.782134629637E-04
112:	7.863157334952E-04
113:	7.944488060054E-04
114:	8.026070279151E-04
115:	8.107882623182E-04
116:	8.189948247980E-04
117:	8.272291047237E-04
118:	8.354911699620E-04
119:	8.437796976030E-04
120:	8.520925543277E-04
121:	8.604271076778E-04
122:	8.687822000876E-04
123:	8.771594409799E-04
124:	8.855604816230E-04
125:	8.939837231675E-04
126:	9.024256123291E-04
127:	9.108845736067E-04
128:	9.193614390742E-04
129:	9.278568070328E-04
130:	9.363699973083E-04
131:	9.449001125167E-04
132:	9.534460664041E-04
133:	9.620061993331E-04
134:	9.705794098734E-04
135:	9.791662435888E-04
136:	9.877673492615E-04
137:	9.963815467938E-04
138:	1.005006596711E-03
139:	1.013641432380E-03
140:	1.022286251298E-03
141:	1.030940970489E-03
142:	1.039604755300E-03
143:	1.048276842238E-03
144:	1.056956508556E-03
145:	1.065642589060E-03
146:	1.074334040888E-03
147:	1.083030814385E-03
148:	1.091733043450E-03
149:	1.100439795063E-03
150:	1.109149498359E-03
151:	1.117861334527E-03
152:	1.126575182150E-03
153:	1.135290618606E-03
154:	1.144006779866E-03
155:	1.152722992427E-03
156:	1.161438661928E-03
157:	1.170152847544E-03
158:	1.178864599915E-03
159:	1.187573570042E-03
160:	1.196279561731E-03
161:	1.204981756655E-03
162:	1.213678955597E-03
163:	1.222370423192E-03
164:	1.231055825619E-03
165:	1.239734582434E-03
166:	1.248405835133E-03
167:	1.257068914767E-03
168:	1.265723246256E-03
169:	1.274367988923E-03
170:	1.283002245900E-03
171:	1.291625495872E-03
172:	1.300237337156E-03
173:	1.308836984749E-03
174:	1.317423428297E-03
175:	1.325995948605E-03
176:	1.334554060916E-03
177:	1.343097091766E-03
178:	1.351624196324E-03
179:	1.360134678936E-03
180:	1.368627930913E-03
181:	1.377103150278E-03
182:	1.385559471854E-03
183:	1.393996264116E-03
184:	1.402412992451E-03
185:	1.410808874843E-03
186:	1.419182990152E-03
187:	1.427534601804E-03
188:	1.435863114903E-03
189:	1.444167782505E-03
190:	1.452447748382E-03
191:	1.460702258865E-03
192:	1.468930619493E-03
193:	1.477131981118E-03
194:	1.485305432607E-03
195:	1.493450188692E-03
196:	1.501565518462E-03
197:	1.509650507623E-03
198:	1.517704135715E-03
199:	1.525725469758E-03
200:	1.533713642774E-03
201:	1.541667644225E-03
202:	1.549586363820E-03
203:	1.557468724053E-03
204:	1.565313654527E-03
205:	1.573119918189E-03
206:	1.580886168628E-03
207:	1.588611050236E-03
208:	1.596293138919E-03
209:	1.603930737944E-03
210:	1.611521894877E-03
211:	1.619064462455E-03
212:	1.626556025176E-03
213:	1.633993675714E-03
214:	1.641373976919E-03
215:	1.648692960587E-03
216:	1.655946038119E-03
217:	1.663127804171E-03
218:	1.670232035380E-03
219:	1.677251734648E-03
220:	1.684179127348E-03
221:	1.691005594405E-03
222:	1.697721827632E-03
223:	1.704318056348E-03
224:	1.710784261075E-03
225:	1.717110326645E-03
226:	1.723286376901E-03
227:	1.729303130843E-03
228:	1.735152216489E-03
229:	1.740826376803E-03
230:	1.746319791664E-03
231:	1.751628397896E-03
232:	1.756750389179E-03
233:	1.761689741519E-03
234:	1.766456367447E-03
235:	1.771046159061E-03
236:	1.775460585351E-03
237:	1.779703740104E-03
238:	1.783781488875E-03
239:	1.787701185367E-03
240:	1.791471541565E-03
241:	1.795102513474E-03
242:	1.798605397978E-03
243:	1.801992766059E-03
244:	1.805277825934E-03
245:	1.808473994404E-03
246:	1.811595305832E-03
247:	1.814654286300E-03
248:	1.817662370361E-03
249:	1.820630563535E-03
250:	1.823568842293E-03
251:	1.826485850260E-03
252:	1.829388546650E-03
253:	1.832282248034E-03
254:	1.835171238477E-03
255:	1.838057876548E-03
256:	1.840942029461E-03
257:	1.843822315046E-03
258:	1.846697323596E-03
259:	1.849565428974E-03
260:	1.852425355876E-03
261:	1.855275652643E-03
262:	1.858115740502E-03
263:	1.860944928641E-03
264:	1.863762611403E-03
265:	1.866568670516E-03
266:	1.869362751634E-03
267:	1.872144467485E-03
268:	1.874913512637E-03
269:	1.877669524639E-03
270:	1.880411983619E-03
271:	1.883140648877E-03
272:	1.885855084395E-03
273:	1.888555033399E-03
274:	1.891240385588E-03
275:	1.893911032642E-03
276:	1.896567481426E-03
277:	1.899210873011E-03
278:	1.901845463708E-03
279:	1.904472897010E-03
280:	1.907094305135E-03
281:	1.909713441870E-03
282:	1.912330290306E-03
283:	1.914939310781E-03
284:	1.917535476900E-03
285:	1.920114001548E-03
286:	1.922670549084E-03
287:	1.925203898429E-03
288:	1.927715151871E-03
289:	1.930205546893E-03
290:	1.932675252029E-03
291:	1.935123637435E-03
292:	1.937551403978E-03
293:	1.939959423419E-03
294:	1.942348456863E-03
295:	1.944720065791E-03
296:	1.947071997010E-03
297:	1.949402982416E-03
298:	1.951710432258E-03
299:	1.953993040735E-03
300:	1.956249059133E-03
301:	1.958477559741E-03
302:	1.960677455071E-03
303:	1.962847799455E-03
304:	1.964987462255E-03
305:	1.967095178538E-03
306:	1.969168754474E-03
307:	1.971206507207E-03
308:	1.973204234282E-03
309:	1.975159986194E-03
310:	1.977067224864E-03
311:	1.978923749093E-03
312:	1.980721875657E-03
313:	1.982458517228E-03
314:	1.984127324162E-03
315:	1.985724383880E-03
316:	1.987246398834E-03
317:	1.988689627143E-03
318:	1.990054196366E-03
319:	1.991337581008E-03
320:	1.992542408975E-03
321:	1.993668054137E-03
322:	1.994717712162E-03
323:	1.995692685489E-03
324:	1.996595517180E-03
325:	1.997428805344E-03
326:	1.998194060725E-03
327:	1.998894812651E-03
328:	1.999531478204E-03
329:	2.000107886006E-03
330:	2.000624828186E-03
331:	2.001084575979E-03
332:	2.001490132271E-03
333:	2.001841709806E-03
334:	2.002143069679E-03
335:	2.002395119186E-03
336:	2.002599762186E-03
337:	2.002760093365E-03
338:	2.002876847432E-03
339:	2.002953523772E-03
340:	2.002994129463E-03
341:	2.003024004411E-03
342:	2.003047282979E-03
343:	2.003045985722E-03
344:	2.003017909444E-03
345:	2.002964492840E-03
346:	2.002886828963E-03
347:	2.002786150265E-03
348:	2.002664989756E-03
349:	2.002525298011E-03
350:	2.002368565635E-03
351:	2.002197267669E-03
352:	2.002013323455E-03
353:	2.001818562670E-03
354:	2.001614987626E-03
355:	2.001404478373E-03
356:	2.001188892214E-03
357:	2.000969932043E-03
358:	2.000749216975E-03
359:	2.000528227149E-03
360:	2.000308207739E-03
361:	2.000090134094E-03
362:	1.999874732467E-03
363:	1.999662522577E-03
364:	1.999453871012E-03
365:	1.999249132827E-03
366:	1.999048637633E-03
367:	1.998852560451E-03
368:	1.998661011963E-03
369:	1.998473764679E-03
370:	1.998290502201E-03
371:	1.998110831709E-03
372:	1.997934425711E-03
373:	1.997761059141E-03
374:	1.997590547131E-03
375:	1.997422688876E-03
376:	1.997257188297E-03
377:	1.997093638095E-03
378:	1.996931602478E-03
379:	1.996770777517E-03
380:	1.996611101715E-03
381:	1.996452694645E-03
382:	1.996295522027E-03
383:	1.996139102659E-03
384:	1.995982620029E-03
385:	1.995825211056E-03
386:	1.995666044774E-03
387:	1.995504392406E-03
388:	1.995339787164E-03
389:	1.995172140817E-03
390:	1.995001629862E-03
391:	1.994828615595E-03
392:	1.994653613519E-03
393:	1.994477299046E-03
394:	1.994300515496E-03
395:	1.994124295932E-03
396:	1.993949875198E-03
397:	1.993778708226E-03
398:	1.993612473990E-03
399:	1.993453082017E-03
